OrderID,ShipmentDate,EstimatedDelivery,ActualDelivery,DestinationCountry,ShippingCost,LogisticProvider
364,2022-10-30 17:20:42,13,17,Bahamas,28.072543833756665,Local Courier
365,2023-05-20 05:32:16,8,5,Samoa,70.24719709579638,FedEx
366,2022-10-08 02:09:12,11,16,Finland,62.635703304177696,UPS
367,2021-06-21 03:50:06,14,13,Falkland Islands (Malvinas),41.76572234124741,UPS
368,2023-02-01 00:38:59,11,4,Argentina,23.53224192760828,DHL
369,2021-07-26 04:57:05,4,5,Senegal,18.77998532928913,UPS
370,2023-09-15 08:13:18,11,17,Ukraine,60.76109874226643,DHL
371,2022-05-14 07:01:40,11,18,India,11.663579718566444,DHL
372,2022-04-20 07:15:17,5,17,Falkland Islands (Malvinas),36.12150773099236,UPS
373,2023-10-24 16:33:56,3,16,Ukraine,75.14592874376842,UPS
374,2021-02-14 09:00:23,12,5,Belarus,35.1077108315466,DHL
375,2021-02-09 16:20:43,6,5,Chile,20.789988366028865,FedEx
376,2022-07-13 23:44:39,13,17,Mali,57.21383675495222,FedEx
377,2022-03-27 00:33:22,10,18,Tajikistan,21.685069826235008,Local Courier
378,2022-08-18 22:51:28,11,19,Turkmenistan,84.91495630050014,DHL
379,2021-06-06 00:45:49,10,11,Western Sahara,82.65875925159247,UPS
380,2023-06-09 11:39:53,3,17,Cameroon,10.688847953902085,DHL
381,2022-10-18 12:22:09,3,13,Norfolk Island,63.14078795472682,FedEx
382,2021-05-08 13:19:51,12,19,Cayman Islands,42.99054384687703,DHL
383,2023-11-21 18:54:58,13,15,Grenada,43.839700660323565,DHL
384,2022-01-03 07:46:12,3,14,Maldives,30.858917214322258,UPS
385,2021-01-16 06:09:50,5,11,Iceland,72.21928984593963,DHL
386,2021-09-24 04:28:06,11,6,Brazil,66.30706305629492,DHL
387,2022-12-16 03:00:25,8,5,Cote d'Ivoire,80.46329714526303,DHL
388,2022-12-18 17:16:52,3,19,Senegal,20.190624471180655,DHL
389,2021-12-08 03:37:03,3,5,Namibia,75.27710977769861,Local Courier
390,2023-11-08 17:01:13,3,15,United Kingdom,98.64548459480021,FedEx
391,2021-06-07 10:50:51,9,6,Brunei Darussalam,65.31637285775518,DHL
392,2022-12-18 17:31:56,3,16,Mali,51.7833555714636,Local Courier
393,2022-11-04 13:18:13,6,7,American Samoa,76.14183394183517,FedEx
394,2023-09-20 14:09:32,4,18,Turks and Caicos Islands,92.99293401515787,FedEx
395,2022-05-22 14:04:38,8,9,Togo,78.17594096303138,DHL
396,2023-10-15 13:56:49,10,5,Norway,95.85049945807258,DHL
397,2021-02-03 14:12:48,12,16,Bahamas,80.62715989787368,DHL
398,2022-08-10 10:43:32,3,15,Antigua and Barbuda,81.2259915429992,Local Courier
399,2022-04-10 03:46:06,5,7,Lao People's Democratic Republic,61.76718504838096,DHL
400,2021-07-24 22:13:09,4,19,Lebanon,21.2300346323601,FedEx
401,2022-04-15 12:25:51,11,18,Syrian Arab Republic,69.32726806132308,FedEx
402,2023-09-30 17:39:23,3,19,United States of America,23.90159418951827,UPS
403,2023-04-24 00:46:05,8,15,France,15.715823329790725,UPS
404,2023-11-03 20:16:19,6,7,Kiribati,34.16503324827156,FedEx
405,2022-07-18 22:02:43,8,9,Cyprus,97.81009959410935,Local Courier
406,2021-02-15 14:33:19,5,4,Egypt,18.15090256757704,FedEx
407,2022-05-23 18:32:50,12,8,Reunion,51.44715553964715,UPS
408,2022-08-04 15:12:10,5,12,Vanuatu,11.881930949556027,DHL
409,2022-05-13 03:12:52,13,13,Grenada,47.073229550775395,UPS
410,2022-06-07 10:51:42,6,12,Guernsey,69.20991192314281,DHL
411,2023-07-09 20:58:20,7,15,United States of America,33.31359098434463,UPS
412,2023-11-08 07:39:26,3,7,Nicaragua,61.014216837109416,DHL
413,2021-01-05 10:33:23,10,4,Bhutan,37.43602054329965,FedEx
414,2021-01-04 15:03:13,8,6,Ghana,47.56663222291471,FedEx
415,2022-04-13 23:34:02,11,7,Saint Helena,19.631488255509787,DHL
416,2023-02-03 19:23:51,8,16,Lesotho,32.632198518369734,UPS
417,2022-08-26 15:59:07,13,18,Netherlands Antilles,28.14864633191196,Local Courier
418,2022-07-30 03:22:13,8,7,Namibia,52.7966804893081,UPS
419,2023-04-18 23:21:48,12,14,Iraq,27.782931853308014,DHL
420,2023-08-05 02:17:46,13,5,Guernsey,81.48551400013655,DHL
421,2023-07-26 03:56:50,3,9,French Polynesia,25.930809818845255,DHL
422,2023-05-01 06:07:55,3,19,Germany,18.98762023232672,DHL
423,2022-10-10 21:41:28,13,16,Philippines,83.38234926587218,DHL
424,2021-10-03 21:30:08,10,18,Nicaragua,34.05528597324246,FedEx
425,2022-10-17 16:35:25,9,4,Estonia,61.65647550680865,DHL
426,2022-03-25 16:14:22,4,9,Austria,44.19771439396796,FedEx
427,2023-12-08 02:19:17,14,17,Monaco,64.10525670335963,UPS
428,2021-06-27 15:48:52,14,10,Philippines,67.63201834834848,DHL
429,2022-08-04 04:10:04,3,18,Switzerland,85.46961929033081,Local Courier
430,2023-02-19 15:11:45,10,18,Mali,45.21376400742862,DHL
431,2023-10-07 15:21:14,8,11,Syrian Arab Republic,14.659019740256076,DHL
432,2022-12-25 00:42:52,7,17,Brazil,43.45149344977808,FedEx
433,2021-04-14 21:45:17,7,15,Grenada,72.99858991193321,DHL
434,2023-03-02 10:08:48,14,5,Jersey,63.74638445401897,DHL
435,2023-01-16 12:29:02,14,8,Ukraine,79.96535200004122,DHL
436,2023-06-29 02:48:40,10,5,British Indian Ocean Territory (Chagos Archipelago),29.713111610178007,FedEx
437,2023-02-14 13:38:56,5,12,Macao,94.60055971843606,FedEx
438,2022-05-29 01:25:39,8,12,Micronesia,74.16644344402594,DHL
439,2022-01-29 09:30:27,5,4,Australia,80.22386541263927,DHL
440,2023-09-08 16:50:20,11,4,Trinidad and Tobago,72.34262137959905,UPS
441,2021-07-10 20:06:15,4,9,Azerbaijan,89.56170588862533,DHL
442,2021-12-03 15:47:33,11,19,Luxembourg,89.72684352445744,DHL
443,2022-06-21 11:31:55,4,6,Azerbaijan,92.05354797579832,DHL
444,2021-05-05 00:32:56,13,9,Mongolia,58.47589883446429,DHL
445,2023-01-24 22:59:00,4,11,Cuba,72.55111046324998,FedEx
446,2021-04-22 11:58:18,9,18,Myanmar,81.93668707850735,FedEx
447,2023-07-13 04:36:55,11,3,Namibia,24.560132366924933,FedEx
448,2021-12-03 21:16:17,13,3,Anguilla,88.18216608496506,UPS
449,2022-02-13 09:42:56,5,4,Malawi,27.003451200762353,DHL
450,2022-05-19 09:33:22,7,12,Oman,16.022381252356887,DHL
451,2023-05-20 07:33:18,5,3,Mali,38.553915480106795,DHL
452,2021-12-28 03:24:58,5,5,United States Minor Outlying Islands,70.85216285397148,UPS
453,2021-06-20 03:16:00,6,18,Hong Kong,29.01561458002402,FedEx
454,2023-02-16 14:59:20,6,9,Bahamas,44.31927616549396,FedEx
455,2023-02-02 00:04:35,11,11,Belgium,59.33203275930286,FedEx
456,2021-10-25 16:47:36,13,11,Colombia,12.289406824276695,FedEx
457,2022-12-25 22:41:20,13,15,Congo,56.86723611493807,UPS
458,2022-01-26 13:18:00,5,16,Cambodia,99.71674573759333,DHL
459,2023-05-20 09:01:05,4,14,Saint Lucia,19.850059786023234,FedEx
460,2022-08-04 07:30:08,5,10,Moldova,53.672607621144785,DHL
461,2022-07-01 07:02:29,14,3,Ukraine,19.455011727860402,Local Courier
462,2021-07-08 01:34:26,14,17,Algeria,41.831648283891454,UPS
463,2022-09-19 05:15:07,8,8,Liberia,96.53861418086494,DHL
464,2021-12-21 10:54:51,5,10,Djibouti,43.20133906153869,DHL
465,2021-11-21 22:05:37,6,13,Cyprus,36.00613204143039,Local Courier
466,2022-03-19 19:34:57,8,12,Macedonia,88.97361532035615,UPS
467,2023-07-27 09:42:10,3,18,Armenia,72.89225436780868,DHL
468,2022-01-10 04:25:23,3,13,Nepal,96.6975464434827,DHL
469,2022-05-19 01:22:53,7,6,Guyana,85.81480560501606,UPS
470,2021-07-07 11:36:41,6,13,French Guiana,77.53067391894152,DHL
471,2022-03-04 14:31:20,8,7,Philippines,83.17709380315846,FedEx
472,2021-10-17 07:01:54,3,8,Holy See (Vatican City State),60.6060119614367,UPS
473,2023-10-31 06:41:33,4,9,Martinique,33.53607069771074,DHL
474,2021-02-02 09:20:26,14,6,Fiji,47.32090699416566,UPS
475,2021-12-22 21:55:19,7,4,Guinea-Bissau,81.85050820362116,FedEx
476,2021-07-14 09:15:18,9,17,Saint Martin,58.950957575745946,DHL
477,2021-01-02 11:59:42,8,13,Austria,52.53233556673734,FedEx
478,2023-09-08 23:52:26,9,12,Isle of Man,18.35224912167658,DHL
479,2022-01-22 15:15:05,4,10,Croatia,18.112385263102766,Local Courier
480,2022-08-18 09:15:51,8,10,Northern Mariana Islands,54.20666967498016,UPS
481,2021-01-18 01:43:23,10,7,Bermuda,61.28625771021484,DHL
482,2022-11-08 07:02:23,9,10,Chad,46.878391330925226,Local Courier
483,2023-05-26 09:49:05,9,12,Armenia,14.348767685306392,Local Courier
484,2022-03-10 12:45:47,7,7,Guam,98.99693706150339,FedEx
485,2022-07-01 07:50:39,12,5,Timor-Leste,72.30012255405683,DHL
486,2023-01-23 07:40:04,11,4,British Virgin Islands,59.884607001198155,FedEx
487,2022-08-14 18:22:15,6,14,Palestinian Territory,25.66484179426901,DHL
488,2022-09-23 13:11:47,3,18,Christmas Island,71.49424644290173,DHL
489,2021-03-03 21:40:19,4,9,Macedonia,23.58342858326968,DHL
490,2023-11-26 15:01:44,6,5,Christmas Island,26.70191922263163,DHL
491,2022-03-12 19:05:27,8,15,Wallis and Futuna,13.16830558425608,UPS
492,2022-12-28 08:58:46,3,14,Sweden,43.41587681934935,DHL
493,2022-05-16 20:24:40,6,7,Tokelau,70.24672718286166,UPS
494,2022-05-28 21:54:48,4,8,Brunei Darussalam,51.87537627622991,DHL
495,2023-08-03 15:13:51,9,6,Brunei Darussalam,96.58676863550608,DHL
496,2023-11-29 14:50:17,14,12,Thailand,93.6982926509655,Local Courier
497,2022-10-21 08:18:29,14,6,Poland,49.23839865693033,Local Courier
498,2021-05-24 00:04:12,4,5,Cocos (Keeling) Islands,52.27103004199866,UPS
499,2023-06-23 12:52:41,3,9,Niger,74.06821151165074,DHL
500,2021-07-23 15:29:03,11,16,Luxembourg,75.37682164520936,DHL
501,2022-08-18 16:23:23,9,3,Cocos (Keeling) Islands,35.45270395832128,DHL
502,2023-12-16 18:34:42,3,8,Svalbard & Jan Mayen Islands,73.05439491686903,FedEx
503,2021-09-01 04:40:20,4,5,Singapore,85.91082762833757,DHL
504,2023-02-13 13:34:56,13,5,Turkmenistan,58.21469014712944,DHL
505,2022-06-12 22:14:04,13,14,Brazil,44.13403142444245,UPS
506,2022-12-09 23:11:24,8,3,Ethiopia,57.553470106953895,Local Courier
507,2021-06-14 11:28:46,13,12,Nauru,32.89973229068325,UPS
508,2023-11-06 09:57:00,3,11,Malta,15.633695932804956,Local Courier
509,2021-12-30 07:54:47,5,9,Kuwait,27.318095947820943,UPS
510,2021-10-11 05:54:58,12,7,Tanzania,48.7419999635344,Local Courier
511,2023-08-27 20:29:53,11,9,Guadeloupe,96.70062716695114,DHL
512,2021-09-26 19:19:19,10,19,Kenya,75.49423059186738,FedEx
513,2022-03-02 22:57:35,4,9,Iraq,10.631378984245893,UPS
514,2021-12-06 12:45:34,10,10,Austria,81.22813551035625,DHL
515,2023-08-17 20:23:24,10,18,Solomon Islands,22.331716937015422,DHL
516,2022-08-11 15:38:51,4,12,Qatar,98.99498269251853,DHL
517,2021-12-27 12:40:50,6,14,Lesotho,19.94764354642266,Local Courier
518,2021-08-27 05:47:47,8,14,Burundi,44.41943622757859,UPS
519,2023-04-26 19:53:16,12,15,Philippines,24.108618082558383,DHL
520,2023-07-18 17:16:33,6,4,Philippines,52.08944074408279,DHL
521,2023-02-23 23:48:39,3,11,Denmark,81.4947108875886,DHL
522,2021-05-06 15:15:17,11,5,Jersey,94.34330598485928,DHL
523,2021-08-04 01:25:42,6,17,Christmas Island,37.30842730595043,FedEx
524,2022-05-07 07:16:15,8,8,Andorra,54.78918063116478,DHL
525,2021-03-16 06:26:29,7,10,Denmark,49.2620002928993,FedEx
526,2023-12-01 02:25:53,12,17,Uganda,21.961583943851924,DHL
527,2023-08-27 16:54:05,11,10,Northern Mariana Islands,65.54174161928964,UPS
528,2021-08-28 20:01:42,11,14,Cape Verde,69.08257454961625,DHL
529,2023-01-10 17:27:35,14,17,Namibia,57.40919249372692,DHL
530,2022-08-27 21:33:49,7,16,Afghanistan,40.93902346487198,DHL
531,2023-08-05 23:51:23,12,9,Armenia,72.00253766342325,DHL
532,2023-12-09 23:37:11,11,19,British Indian Ocean Territory (Chagos Archipelago),16.3317814198326,DHL
533,2021-01-19 11:04:54,4,11,Botswana,93.01947356358562,DHL
534,2021-02-27 16:34:48,13,17,Haiti,78.51885759781854,FedEx
535,2022-01-02 22:18:35,14,18,Canada,91.61089349049159,DHL
536,2021-06-15 17:17:57,5,9,Macao,35.42142478023048,DHL
537,2022-09-22 15:52:41,8,15,Guinea-Bissau,51.5360835359728,DHL
538,2021-02-17 12:37:06,14,12,Spain,40.65782867754833,Local Courier
539,2023-01-20 02:37:32,12,12,Russian Federation,53.718820692572095,DHL
540,2021-08-20 15:05:06,10,3,Croatia,86.62657066338167,UPS
541,2022-04-04 02:31:02,6,4,Saint Vincent and the Grenadines,75.94460623407329,DHL
542,2021-10-10 08:51:21,3,6,Korea,10.133026258186208,FedEx
543,2023-02-17 18:43:43,9,9,Bangladesh,43.444345622384,FedEx
544,2023-04-29 01:40:08,13,17,Zambia,72.67907800191807,FedEx
545,2021-04-11 12:19:58,10,10,Indonesia,39.1096948013584,UPS
546,2021-12-05 00:40:32,9,11,Serbia,70.44106397971021,FedEx
547,2022-08-20 19:24:01,9,19,Belgium,78.18363045475564,DHL
548,2023-10-13 16:03:35,5,18,Ecuador,86.6875765978025,FedEx
549,2022-04-14 13:06:38,14,13,Guam,19.30212738445504,DHL
550,2021-07-10 02:05:02,8,18,New Caledonia,65.08602090325786,FedEx
551,2021-12-25 08:50:11,7,12,China,98.47509653776581,DHL
552,2021-02-25 01:03:36,11,16,Pitcairn Islands,19.697980968245304,UPS
553,2022-08-02 00:32:08,8,16,Saint Barthelemy,55.51344865816186,FedEx
554,2023-10-12 02:21:27,8,7,Qatar,50.109280166802144,DHL
555,2023-03-25 18:18:49,7,8,Ethiopia,14.68151435009071,DHL
556,2022-11-07 10:04:42,14,12,Botswana,33.83796579044744,DHL
557,2021-05-04 09:04:07,14,11,French Southern Territories,28.341327203218082,UPS
558,2023-02-20 18:09:47,4,18,Kyrgyz Republic,64.29972428493505,FedEx
559,2022-10-13 12:29:09,14,4,Lithuania,99.06044178051867,FedEx
560,2022-11-09 18:08:40,14,12,Bermuda,81.42346893568525,FedEx
561,2022-04-07 17:49:36,11,18,Azerbaijan,53.76507082095981,FedEx
562,2023-10-07 17:00:08,9,14,Romania,76.47465230118671,UPS
563,2023-02-17 23:38:08,4,5,Netherlands,54.39294476103046,DHL
564,2021-07-20 17:06:41,9,9,Belize,31.53285983460265,UPS
565,2023-05-14 15:56:49,5,10,Lebanon,44.390795004693445,UPS
566,2021-11-26 01:20:15,14,13,Singapore,79.47613014331242,DHL
567,2023-05-25 09:47:10,14,12,Honduras,23.43297664995307,Local Courier
568,2021-01-01 06:08:52,10,15,Jamaica,25.214726863362948,DHL
569,2022-01-05 03:52:43,14,5,Bahamas,50.32358626567602,DHL
570,2023-10-05 10:21:47,4,16,Papua New Guinea,63.45853357791879,DHL
571,2022-02-11 02:19:09,11,5,Honduras,82.50020546285174,DHL
572,2023-06-20 13:57:36,10,11,Sudan,35.699251788706675,FedEx
573,2021-09-28 04:21:13,4,14,Congo,69.86425332621852,FedEx
574,2022-04-19 03:55:21,4,16,Azerbaijan,65.48579417994372,DHL
575,2023-07-20 00:22:09,13,19,Mayotte,20.76839080462738,DHL
576,2022-09-08 23:25:01,6,18,France,93.52846119247037,DHL
577,2022-01-18 11:55:38,14,18,Pitcairn Islands,43.280358961194864,DHL
578,2021-06-15 02:23:06,11,15,French Southern Territories,59.68165820044822,FedEx
579,2022-06-20 00:47:19,5,7,Micronesia,36.69154730845874,DHL
580,2022-04-12 20:54:14,7,6,Barbados,98.12214338868812,DHL
581,2023-07-22 22:18:35,6,12,Bermuda,59.09451161282474,FedEx
582,2023-05-30 07:57:57,8,12,Bermuda,47.01496798274204,UPS
583,2023-10-22 19:33:15,7,16,Moldova,56.272873485716694,DHL
584,2022-12-23 09:45:23,14,12,Haiti,64.92206408534935,Local Courier
585,2023-12-16 14:27:29,13,16,Japan,45.08532873687178,FedEx
586,2022-07-29 10:51:46,11,15,Dominican Republic,94.60060511683037,FedEx
587,2023-11-29 07:35:31,3,5,Finland,36.707312754881215,FedEx
588,2023-05-17 01:41:24,6,8,Czech Republic,15.39074903817875,DHL
589,2021-03-06 22:11:32,14,8,Niue,62.28496597686123,UPS
590,2021-12-19 13:33:42,8,11,Guinea-Bissau,27.31553610116179,FedEx
591,2023-09-19 19:28:26,11,17,American Samoa,13.47509798195789,Local Courier
592,2023-04-09 03:13:01,13,7,Guyana,66.97683150698236,DHL
593,2022-03-28 11:18:37,6,14,Serbia,96.39504822464662,UPS
594,2022-02-10 18:56:46,10,14,Czech Republic,67.70036366872331,DHL
595,2023-11-16 20:43:23,4,13,Taiwan,48.57285713503866,UPS
596,2021-09-11 20:08:35,4,16,Monaco,53.357051967082405,FedEx
597,2023-02-13 07:03:04,12,6,Congo,67.17953645111837,FedEx
598,2023-04-11 20:04:06,8,17,Heard Island and McDonald Islands,26.5315103482916,FedEx
599,2021-03-08 20:09:19,11,10,Faroe Islands,31.128346895613248,FedEx
600,2022-07-05 04:13:27,11,8,Brunei Darussalam,97.77107805825669,DHL
601,2022-12-24 13:48:22,10,9,Honduras,95.30401350955684,FedEx
602,2021-02-01 07:14:31,4,10,Vietnam,15.935289136037525,FedEx
603,2021-07-14 10:50:13,7,9,New Caledonia,89.31295233605796,FedEx
604,2023-10-28 21:54:42,5,5,Marshall Islands,13.930298836126072,DHL
605,2021-11-20 14:14:34,7,13,Mongolia,77.56410354674391,DHL
606,2022-03-03 14:26:04,14,15,Hong Kong,85.21175101098855,DHL
607,2023-08-11 05:00:15,14,8,Honduras,42.02952814776471,DHL
608,2022-12-23 14:27:58,6,10,Comoros,97.36652218661548,FedEx
609,2021-12-10 22:03:42,12,3,Equatorial Guinea,32.46403139370596,UPS
610,2022-09-17 19:07:55,10,5,New Caledonia,16.315462697296212,DHL
611,2021-02-21 07:38:13,13,8,Malaysia,80.32818390190138,DHL
612,2022-02-14 00:21:34,10,7,Nicaragua,46.469153012251326,DHL
613,2021-12-02 17:58:32,9,19,Singapore,39.69162416161659,DHL
614,2022-03-29 16:59:43,14,10,Marshall Islands,48.82980748900796,DHL
615,2023-02-07 05:57:03,9,13,Czech Republic,28.96276230791056,DHL
616,2022-09-30 21:24:02,5,6,Sweden,56.4770149339767,UPS
617,2023-07-01 18:38:37,13,4,Samoa,96.23985198166409,FedEx
618,2023-08-10 18:50:01,13,7,Russian Federation,95.67803241512321,Local Courier
619,2023-11-24 00:42:42,9,17,Ireland,77.17420552068516,FedEx
620,2023-06-26 00:23:34,11,19,Grenada,91.75067324871597,DHL
621,2023-05-17 00:10:21,9,8,Montenegro,61.216738184142066,FedEx
622,2021-09-30 13:42:55,13,9,Turkey,43.391868525243034,UPS
623,2021-10-04 02:42:20,10,17,Djibouti,74.54135937818656,Local Courier
624,2021-11-29 11:36:24,6,19,Swaziland,85.5953685964741,FedEx
625,2022-07-01 01:37:06,13,15,Somalia,63.531581003899944,UPS
626,2023-02-13 14:57:56,9,16,Mongolia,25.4674432057339,UPS
627,2023-07-21 07:39:06,9,8,Albania,49.456203609192755,FedEx
628,2022-07-14 23:20:28,4,7,Niger,11.09469695869374,DHL
629,2021-06-02 02:02:32,12,10,Singapore,35.886781696252,UPS
630,2023-10-05 10:38:37,6,8,Mozambique,27.77530590685349,FedEx
631,2021-11-14 03:32:01,6,16,China,73.6440496678343,Local Courier
632,2023-01-23 08:18:29,6,7,Nigeria,10.64427111610157,DHL
633,2023-11-06 21:34:05,4,10,Equatorial Guinea,18.218574028859166,DHL
634,2023-03-29 22:31:06,4,13,Tuvalu,45.60824878040197,FedEx
635,2022-05-06 13:21:58,12,18,Kenya,26.43862100478549,DHL
636,2021-12-29 11:21:09,9,6,Hong Kong,47.66959175363551,Local Courier
637,2023-05-08 11:52:52,8,16,Switzerland,32.836895906841455,DHL
638,2023-12-04 01:31:36,8,4,Bangladesh,21.017171250700954,DHL
639,2022-03-10 10:06:19,8,18,Svalbard & Jan Mayen Islands,51.26408275474652,DHL
640,2021-01-29 03:04:34,6,6,Turkey,61.95482704444669,FedEx
641,2021-05-22 03:33:48,4,16,Lao People's Democratic Republic,29.949864363842476,DHL
642,2022-03-03 05:43:33,14,10,Gabon,19.711828082725212,Local Courier
643,2021-12-18 02:28:57,3,11,Bangladesh,12.556989373970678,DHL
644,2022-09-03 03:45:33,12,6,Jersey,89.99800299291459,Local Courier
645,2021-01-15 08:49:22,14,11,Tajikistan,29.692115554637898,DHL
646,2022-06-29 11:17:37,14,6,Faroe Islands,76.44921129115261,DHL
647,2023-01-14 05:51:13,4,11,Angola,48.15538384203076,DHL
648,2023-09-18 16:04:25,12,17,Switzerland,59.21396376188376,FedEx
649,2023-08-28 15:04:38,4,10,British Virgin Islands,98.94459007607611,DHL
650,2023-12-02 06:52:42,13,5,Bulgaria,22.688602177635474,DHL
651,2022-03-13 04:20:02,12,15,Bahrain,62.16743542606986,DHL
652,2021-11-02 20:50:28,4,5,Solomon Islands,23.54424553600605,UPS
653,2023-09-16 17:03:07,3,7,Iceland,15.53594429406741,DHL
654,2021-11-23 14:04:13,14,10,Reunion,28.47046156475735,DHL
655,2023-03-11 05:48:08,3,15,Haiti,76.1768457720636,DHL
656,2023-05-19 20:59:48,3,4,Trinidad and Tobago,28.83916355427569,FedEx
657,2021-02-28 10:13:11,13,6,Lithuania,31.137579382781883,DHL
658,2023-01-30 07:58:40,3,8,South Georgia and the South Sandwich Islands,20.6809106278605,FedEx
659,2023-09-13 13:36:14,8,17,Tunisia,58.1672658347743,Local Courier
660,2022-05-22 16:17:55,5,19,South Georgia and the South Sandwich Islands,13.10105937367387,FedEx
661,2021-06-09 21:15:01,3,17,Guam,51.504822077724,DHL
662,2023-06-03 21:48:52,6,18,Ethiopia,99.23046790543474,DHL
663,2021-10-13 19:38:07,4,15,Benin,13.241634995967587,DHL
664,2021-08-12 18:41:28,4,10,Guyana,80.49853793749826,DHL
665,2021-04-25 15:44:43,7,9,Canada,47.62717238018763,FedEx
666,2022-12-05 06:16:47,7,4,Botswana,86.78613727378422,DHL
667,2023-04-19 11:16:26,4,13,Belize,74.22789715593719,FedEx
668,2021-08-09 10:41:55,3,15,Cuba,32.57931602692122,UPS
669,2021-07-15 01:38:17,4,7,Singapore,23.175397626264918,Local Courier
670,2022-06-14 00:57:15,9,19,Iraq,70.72680680665462,DHL
671,2023-10-23 21:04:57,6,15,Morocco,33.42527522079717,FedEx
672,2023-04-09 08:29:13,7,14,Heard Island and McDonald Islands,67.32629901504399,FedEx
673,2021-07-07 00:03:14,7,6,Sri Lanka,10.59698933357531,UPS
674,2023-08-06 13:50:29,4,11,Kyrgyz Republic,45.513537834502884,DHL
675,2023-12-14 11:15:28,4,4,Myanmar,86.24238308935409,DHL
676,2021-02-06 21:01:09,7,18,Philippines,36.8559698470038,FedEx
677,2023-11-08 16:23:02,14,16,Bulgaria,96.30795997312846,DHL
678,2021-12-23 15:30:53,4,8,Palau,10.848983229964077,UPS
679,2023-06-07 09:30:17,12,13,Comoros,32.137617793248126,DHL
680,2022-09-06 05:51:41,12,15,French Polynesia,23.231936109739593,DHL
681,2023-11-05 03:29:31,11,13,Central African Republic,10.007740126564801,FedEx
682,2023-12-03 14:51:39,14,15,Brunei Darussalam,35.27275887028874,DHL
683,2022-05-14 07:17:46,8,4,Central African Republic,11.437079481122026,Local Courier
684,2023-05-30 10:09:57,8,13,Turks and Caicos Islands,92.41550735349428,UPS
685,2023-01-12 06:47:02,4,5,Mali,38.592917199892184,DHL
686,2023-04-14 14:27:39,7,5,Niger,10.167036658906046,FedEx
687,2022-11-04 11:16:29,6,18,Martinique,77.81053503550434,FedEx
688,2022-02-22 04:35:46,14,12,Turkey,51.359326866288185,UPS
689,2022-06-07 09:38:22,9,17,Cayman Islands,23.01188944155982,DHL
690,2021-09-04 17:38:52,13,13,Cayman Islands,73.65740002931327,DHL
691,2021-05-22 12:14:51,12,19,Guinea-Bissau,30.619793458559542,DHL
692,2022-07-17 10:51:00,4,8,New Zealand,82.99131363306411,DHL
693,2023-07-30 18:18:40,7,9,Reunion,68.82459807019512,DHL
694,2022-08-19 13:17:58,11,14,Congo,57.737882840581975,FedEx
695,2021-05-16 16:07:20,4,7,Bolivia,76.38775573053182,Local Courier
696,2022-08-08 16:45:58,8,9,Guatemala,43.40178152512317,DHL
697,2023-06-06 15:16:16,10,16,Korea,10.626485351245908,FedEx
698,2021-12-09 05:37:24,5,5,Panama,85.14204374062254,DHL
